1874,heavy,a,сильный,"With his wrinkled, uneven face, the actor always seemed to play the heavy in films.",562,5.309
1875,heavy,a,крупный,"With his wrinkled, uneven face, the actor always seemed to play the heavy in films.",562,5.309
1876,heel,n,пятка,He drove the heel of his hand into the man's nose.,1592,1.485
1877,heel,n,каблук,He drove the heel of his hand into the man's nose.,1592,1.485
1878,heel,v,пристукивать каблуками,He drove the heel of his hand into the man's nose.,1592,1.485
1879,heel,n,следовать по пятам,He drove the heel of his hand into the man's nose.,1592,1.485
1880,height,n,высота,She's at the height of her career.,2020,1.069
1881,height,n,вершина,She's at the height of her career.,2020,1.069
1882,height,n,рост,She's at the height of her career.,2020,1.069
1883,height,n,высшая степень,She's at the height of her career.,2020,1.069
1884,height,n,~s возвышенность,She's at the height of her career.,2020,1.069
1885,hell,n,"ад, преисподняя",,300,11.235
1886,hell,n,"разг. черт, дьявол",,300,11.235
1887,hello,int,привет!,"Hello, everyone.",763,3.806
1888,hello,int,алло!,"Hello, everyone.",763,3.806
1889,helmet,n,шлем,,1652,1.409
1890,helmet,n,каска,,1652,1.409
1891,help,n,помощь,I need some help with my homework.,215,15.396
1892,help,v,помогать,I need some help with my homework.,215,15.396
1893,here,adv,"здесь, тут",An Alzheimer patient's here may in his mind be anywhere he called home in the time he presently re-lives.,80,50.208
1894,here,adv,сюда,An Alzheimer patient's here may in his mind be anywhere he called home in the time he presently re-lives.,80,50.208
1895,here,adv,вот,An Alzheimer patient's here may in his mind be anywhere he called home in the time he presently re-lives.,80,50.208
1896,herself,pron,себя,She injured herself.,535,5.682
1897,herself,pron,сама,She injured herself.,535,5.682
1898,hesitate,v,"колебаться, сомневаться",He hesitated whether to accept the offer or not; men often hesitate in forming a judgment.,1035,2.538
1899,hesitate,v,не решаться,He hesitated whether to accept the offer or not; men often hesitate in forming a judgment.,1035,2.538
1900,hesitate,v,стесняться,He hesitated whether to accept the offer or not; men often hesitate in forming a judgment.,1035,2.538
1901,hide,v,hid,He hides his magazines under the bed.,531,5.718
1902,hide,v,прятать(ся),He hides his magazines under the bed.,531,5.718
1903,hide,v,скрывать,He hides his magazines under the bed.,531,5.718
1904,hide,n,шкура,He hides his magazines under the bed.,531,5.718
1905,hide,v,"также a- спрятанный, тайный",He hides his magazines under the bed.,531,5.718
1906,high,a,высокий,It was one of the highs of his career.,280,12.158
1907,high,a,высший,It was one of the highs of his career.,280,12.158
1908,high,adv,высоко,It was one of the highs of his career.,280,12.158
1909,highly,adv,"очень, весьма, чрезвычайно",He spoke highly of you.,2485,0.781
1910,highly,adv,высоко,He is in a highly visible job.,2485,0.781
1911,himself,pron,себя,He injured himself.,175,19.253
1912,himself,pron,сам,He injured himself.,175,19.253
1913,hint,n,намек,,2336,0.856
1914,hint,v,намекать,,2336,0.856
1915,hire,n,наем,The sign offered pedalos on hire.,1588,1.487
1916,hire,n,прокат,The sign offered pedalos on hire.,1588,1.487
1917,hire,v,нанимать,The sign offered pedalos on hire.,1588,1.487
1918,hire,n,снимать,The sign offered pedalos on hire.,1588,1.487
1919,hire,n,брать на прокат,The sign offered pedalos on hire.,1588,1.487
1920,hire,n,также наемный,We hired a car for two weeks because ours had broken down.,1588,1.487
1921,hire,n,взятый на прокат,The sign offered pedalos on hire.,1588,1.487
1922,hiss,n,шипение,,1506,1.597
1923,hiss,n,свист,,1506,1.597
1924,hiss,v,шипеть,,1506,1.597
1925,hiss,n,свистеть,,1506,1.597
1926,hit,v,hit,The hit was very slight.,323,10.513
1927,hit,v,ударять(ся),The hit was very slight.,323,10.513
1928,hit,v,попадать,The hit was very slight.,323,10.513
1929,hit,n,удар,The hit was very slight.,323,10.513
1930,hit,v,попадание,The hit was very slight.,323,10.513
1931,hit,v,"""гвоздь сезона""",The hit was very slight.,323,10.513
1932,hold,v,held,Keep a firm hold on the handlebars.,134,27.038
1933,hold,v,держать,Keep a firm hold on the handlebars.,134,27.038
1934,hold,v,владеть,Keep a firm hold on the handlebars.,134,27.038
1935,hold,v,вмещать,Keep a firm hold on the handlebars.,134,27.038
1936,hold,v,n- имущество,Keep a firm hold on the handlebars.,134,27.038
1937,hold,v,вклад,Keep a firm hold on the handlebars.,134,27.038
1938,hold,a,держащий,Keep a firm hold on the handlebars.,134,27.038
1939,hollow,n,пустота,He built himself a cabin in a hollow high up in the Rockies.,2303,0.872
1940,hollow,n,углубление,He built himself a cabin in a hollow high up in the Rockies.,2303,0.872
1941,hollow,n,яма,He built himself a cabin in a hollow high up in the Rockies.,2303,0.872
1942,hollow,n,низина,He built himself a cabin in a hollow high up in the Rockies.,2303,0.872
1943,hollow,a,полый,He built himself a cabin in a hollow high up in the Rockies.,2303,0.872
1944,hollow,n,впалый,He built himself a cabin in a hollow high up in the Rockies.,2303,0.872
1945,hollow,n,вогнутый,He built himself a cabin in a hollow high up in the Rockies.,2303,0.872
1946,hollow,adv,"разг. полностью, целиком",He built himself a cabin in a hollow high up in the Rockies.,2303,0.872
1947,hollow,v,делать полость,He built himself a cabin in a hollow high up in the Rockies.,2303,0.872
1948,hollow,n,делать вогнутым,He built himself a cabin in a hollow high up in the Rockies.,2303,0.872
1949,holy,a,святой,I'm planning to visit the holy city of Jerusalem this Christmas.,1730,1.307
1950,holy,a,священный,I'm planning to visit the holy city of Jerusalem this Christmas.,1730,1.307
1951,home,n,дом,the home of the pine,253,13.234
1952,home,a,домашний,the home of the pine,253,13.234
1953,home,adv,домой,the home of the pine,253,13.234
1954,homicide,n,юр. убийство,,2449,0.802
1955,homicide,n,убийца,,2449,0.802
1956,honey,n,мед,,1279,1.964
1957,honey,n,"разг. милая, милый, дорогой, душечка",,1279,1.964
1958,hood,n,капюшон,,1529,1.568
1959,hood,n,"крышка, чехол",,1529,1.568
1960,hood,n,капот,,1529,1.568
1961,hood,n,закрытый,,1529,1.568
1962,hood,n,спрятанный,,1529,1.568
1963,hook,n,крюк,,1166,2.206
1964,hook,v,цеплять крючком,,1166,2.206
1965,hook,n,застегивать на крючок,,1166,2.206
1966,hop,n,прыжок,,2105,1.108
1967,hop,v,"прыгать, подпрыгивать",,2105,1.108
1968,hope,n,надежда,I am still hoping that all will turn out well.,407,7.761
1969,hope,v,надеяться,I am still hoping that all will turn out well.,407,7.761
1970,horn,n,рог,,1737,1.298
1971,horn,n,рожок,,1737,1.298
1972,horn,n,горн,,1737,1.298
1973,horn,n,гудок,,1737,1.298
1974,horn,n,сирена,,1737,1.298
1975,horn,n,рупор,,1737,1.298
1976,horrify,v,"ужасать, страшить",,2453,0.798
1977,horrify,v,ужаснулись,,2453,0.798
1978,horrify,v,и horrifying ужасающий,,2453,0.798
1979,hot,a,"горячий, жаркий",He forgot that the frying pan was hot and burned his hand.,582,5.139
1980,hot,a,страстный,He forgot that the frying pan was hot and burned his hand.,582,5.139
1981,hot,a,острый,He forgot that the frying pan was hot and burned his hand.,582,5.139
1982,hover,v,"парить, зависать",,2149,0.979
1983,hover,v,вертеться,,2149,0.979
1984,however,adv,как бы ни,"He told me not to do it. I, however, did it anyway. / I did it anyway, however. / (sometimes proscribed:) However, I did it anyway.",883,3.15
1985,however,adv,"однако, тем не менее","He told me not to do it. I, however, did it anyway. / I did it anyway, however. / (sometimes proscribed:) However, I did it anyway.",883,3.15
1986,howl,n,"вой, завывание",,1799,1.242
1987,howl,v,"выть, завывать",,1799,1.242
1988,hug,n,крепкое объятие,,1315,1.895
1989,hug,v,крепко обнимать,,1315,1.895
1990,hull,n,пустой стручок,,2350,0.85
1991,hull,n,"кожура, шелуха",,2350,0.85
1992,hull,n,"кузов, каркас, корпус, фюзеляж",,2350,0.85
1993,hum,n,жужжание,,1855,1.193
1994,hum,n,гудение,,1855,1.193
1995,hum,v,жужжать,,1855,1.193
1996,hum,n,гудеть,,1855,1.193
1997,hunch,n,горб,,2475,0.785
1998,hunch,v,"горбить(ся), сутулить(ся)",,2475,0.785
1999,hunt,v,"охотиться, ловить","Her uncle will go out and hunt for deer, now that it is open season.",1824,1.219
2000,hunt,v,охота,The little girl was hunting for shells on the beach.,1824,1.219
2001,hurl,v,швырять,,2196,0.947
2002,hurl,v,валить,,2196,0.947
2003,hurry,n,спешка,Why are you in such a big hurry?,711,4.163
2004,hurry,v,спешить,Why are you in such a big hurry?,711,4.163
2005,hurt,v,hurt,how to overcome old hurts of the past,560,5.335
2006,hurt,v,ушибить,Does your leg still hurt? / It is starting to feel better.,560,5.335
2007,hurt,v,"болеть, причинять боль","If anybody hurts my little brother, I will get upset.",560,5.335
2008,hurt,v,причинять вред,This latest gaffe hurts the legislator’s reelection prospects still further.,560,5.335
2009,hush,n,тишина,,2289,0.883
2010,hush,v,водворять тишину,,2289,0.883
2011,hush,n,заст. замолчать,,2289,0.883
2012,hush,n,Hush! Тише!,,2289,0.883
2013,idea,n,"идея, мысль",The mere idea of you is enough to excite me.,436,7.325
2014,idea,n,понятие,The mere idea of you is enough to excite me.,436,7.325
2015,identify,v,отождествлять,The Associated Press will not identify the suspect of the crime because he is a juvenile.,1858,1.189
2016,identify,v,опознавать,The Associated Press will not identify the suspect of the crime because he is a juvenile.,1858,1.189
2017,ignore,v,игнорировать,A problem ignored is a problem doubled.,1003,2.648
2018,ignore,v,не обращать внимания,A problem ignored is a problem doubled.,1003,2.648
2019,ignore,v,пренебрегать,A problem ignored is a problem doubled.,1003,2.648
2020,illuminate,v,освещать,,2193,0.949
