dry,a,сухой; v- сушить(ся),818,3.468,This towel is still damp: I think it needs another dry. || The clothes dried on the line. || Devin dried her eyes with a handkerchief. || This towel's dry. Could you wet it and cover the chicken so it doesn't go dry as it cooks? || This well is as dry as that cow. || Dry alcohol is 200 proof. || Of course it's a dry house. He was an alcoholic but he's been dry for almost a year now. || You'll have to drive out of this dry county to find any liquor. || never dry fire a bow; dry humping her girlfriend; making a dry run
dude,n,парень; тип; пижон,1512,1.589,
due,a,должный; обязанный; ожидаемый,2167,968.0,"Give him his due — he is a good actor. || He can wait for the amount due him. || With all due respect, you're wrong about that. || Rain is due this afternoon. || The baby is just about due. || The dangerously low water table is due to rapidly growing pumping. || The town is 5 miles due North of the bridge. || The river runs due north for about a mile."
dull,a,тусклый; тупой; скучный; v- утомлять; затуплять,2279,890.0,
dumb,a,"немой; бессловесный; сленг: глупый, тупой",1954,1.123,
dump,n,свалка; v- сваливать (в кучу); выбрасывать,1563,1.51,
during,prep,в течение; во время,804,3.526,I lived with my parents during the 1970s. || I lived with my parents at several points during the 1980s.
dusk,n,сумерки,1906,1.156,
dust,n,пыль; v- вытирать пыль,983,2.704,"to raise, or kick up, a dust || The cleaning lady needs a stool to dust the cupboard. || Dusting always makes me cough. || The mother dusted her baby's bum with talcum powder."
duty,n,долг; обязанность; пошлина,1239,2.047,We don't have a duty to keep you here. || I’m on duty from 6 pm to 6 am.
each,pron,"каждый, всякий",243,13.809,"The apples cost 50 cents each. || From each according to his ability, to each according to his needs."
ear,n,ухо,618,4.791,"a good ear for music || the ears of a tub, skillet, or dish;   The ears of a boat are outside kneepieces near the bow. || He is in the fields, harvesting ears of corn. || This corn ears well."
early,a,ранний; adv- рано,514,6.042,"at eleven, we went for an early lunch;  she began reading at an early age;  his mother suffered an early death || The early guests sipped their punch and avoided each other's eyes. || Early results showed their winning 245 out of 300 seats in parliament. The main opponent locked up only 31 seats. || early cancer || We finished the project an hour sooner than scheduled, so we left early."
earn,v,зарабатывать; earnings ['WnINz] заработок,2414,817.0,"You can have the s'mores: you earned them, clearing the walkway of snow so well. || He earns seven million dollars a year as CEO.  My bank account is only earning one percent interest. || Now that you are earning, you can start paying me rent. || My CD earns me six percent! || to earn a spot in the top 20 || the bald earn"
earth,n,"земля, земной шар; почва",651,4.529,"This is good earth for growing potatoes. || She sighed when the plane's wheels finally touched earth. || Birds are of the sky, not of the earth. || That noise is because the amplifier is not properly earthed."
ease,n,покой; свобода; легкость; v- облегчать; успокаивать; слабеть,1403,1.752,
easily,adv,"легко, без труда",1360,1.816,Individuals without a family network are easily controlled. || This is easily the best meal I have eaten.
east,n,"восток; a- восточный; adv- на восток, к востоку",1143,2.264,the east front of a cathedral
easy,a,"легкий; удобный, спокойный; adv- легко, спокойно",538,5.621,"Now that I know it's taken care of, I can rest easy at night. || It's often easy to wake up but hard to get up. || Rich people live in easy circumstances. || easy manners; an easy style || She has a reputation for being easy; they say she slept with half the senior class. || The market is easy. || After his illness, John decided to take it easy. || Jane went easier on him after he broke his arm. || This project will cost 15 million dollars, easy."
